student_id,exam_type,grade,sub_segment,vle_total_clicks,avg_focus_duration_mins,phone_distraction_10min_count,parent_report_open_rate,assessment_avg_score,late_submission_ratio,anxiety_survey_score,night_study_ratio,churn_90d
STU_11052,YKS_TYT_AYT,12,Telefonla Dağılan,321,29.4,5,0.53,87.3,0.62,4.1,0.17,0
STU_11053,YKS_TYT_AYT,12,Yarıda Bırakan,332,9.2,1,0.48,49.3,0.37,5.8,0.6,0
STU_11054,YKS_TYT_AYT,Mezun,Telefonla Dağılan,387,26.1,4,0.62,57.5,0.29,3.4,0.7,0
STU_11055,LGS,8,Yarıda Bırakan,375,29.0,5,0.53,72.5,0.25,4.4,0.07,0
STU_11056,YKS_TYT_AYT,12,Başlayamayan,75,14.1,2,0.21,56.6,0.72,5.0,0.27,1
STU_11057,LGS,8,Telefonla Dağılan,643,19.1,4,0.6,50.5,0.53,4.5,0.48,1
STU_11058,YKS_TYT_AYT,Mezun,Telefonla Dağılan,479,29.5,8,0.79,59.4,0.32,3.5,0.15,0
STU_11059,YKS_TYT_AYT,12,Kaygıyla Erteleyen,236,28.7,3,0.72,92.7,0.52,9.6,0.27,0
STU_11060,YKS_TYT_AYT,12,Telefonla Dağılan,446,23.7,1,0.41,52.0,0.32,3.8,0.6,0
STU_11061,YKS_TYT_AYT,Mezun,Telefonla Dağılan,444,24.6,4,0.44,68.9,0.75,3.6,0.3,0
STU_11062,YKS_TYT_AYT,11,Başlayamayan,110,9.0,3,0.25,44.0,0.78,5.2,0.38,1
STU_11063,LGS,8,Telefonla Dağılan,558,33.5,5,0.72,62.0,0.7,5.5,0.65,1
STU_11064,YKS_TYT_AYT,Mezun,Telefonla Dağılan,359,31.3,3,0.7,57.0,0.38,4.5,0.83,1
STU_11065,YKS_TYT_AYT,11,Geceye Kayan,597,39.0,1,0.66,69.1,0.48,2.6,0.94,1
STU_11066,LGS,8,Geceye Kayan,505,35.5,3,0.41,62.4,0.09,5.8,0.84,0
STU_11067,LGS,8,Başlayamayan,122,7.1,2,0.12,51.6,0.31,5.5,0.15,1
STU_11068,LGS,8,Kaygıyla Erteleyen,293,23.7,2,0.9,69.8,0.88,8.7,0.62,0
STU_11069,LGS,8,Başlayamayan,141,3.0,3,0.46,38.0,0.66,4.3,0.11,1
STU_11070,LGS,8,Yarıda Bırakan,185,25.4,4,0.64,56.8,0.73,3.6,0.26,1
STU_11071,LGS,8,Telefonla Dağılan,549,29.3,9,0.75,47.8,0.42,1.6,0.55,1
STU_11072,LGS,8,Başlayamayan,192,13.4,2,0.3,68.9,0.47,5.1,0.15,1
STU_11073,LGS,8,Telefonla Dağılan,751,22.0,5,0.46,59.8,0.69,3.8,0.59,1
STU_11074,YKS_TYT_AYT,Mezun,Başlayamayan,111,16.3,2,0.33,50.5,0.81,9.8,0.44,1
STU_11075,YKS_TYT_AYT,Mezun,Başlayamayan,96,12.5,4,0.17,32.4,0.58,6.7,0.28,1
STU_11076,LGS,8,Telefonla Dağılan,718,27.4,6,0.42,80.0,0.59,4.4,0.8,0
STU_11077,YKS_TYT_AYT,Mezun,Telefonla Dağılan,400,25.5,4,0.63,75.0,0.52,6.4,0.71,0
STU_11078,LGS,8,Geceye Kayan,694,38.6,6,0.77,64.7,0.14,6.6,0.81,0
STU_11079,YKS_TYT_AYT,Mezun,Telefonla Dağılan,582,34.9,13,0.66,53.6,0.53,6.8,0.46,1
STU_11080,YKS_TYT_AYT,12,Telefonla Dağılan,426,16.7,6,0.74,46.8,0.5,3.6,0.83,0
STU_11081,LGS,8,Yarıda Bırakan,170,21.0,2,0.4,41.5,0.39,5.8,0.37,0
STU_11082,LGS,8,Başlayamayan,149,11.6,0,0.16,45.0,0.8,3.9,0.83,1
STU_11083,YKS_TYT_AYT,12,Başlayamayan,177,7.6,0,0.22,57.0,0.56,6.4,0.07,1
STU_11084,YKS_TYT_AYT,12,Telefonla Dağılan,349,19.5,6,0.68,65.2,0.31,4.4,0.43,1
STU_11085,YKS_TYT_AYT,11,Telefonla Dağılan,630,17.4,5,0.61,54.5,0.59,3.2,0.61,1
STU_11086,YKS_TYT_AYT,12,Yarıda Bırakan,177,16.5,2,0.37,47.5,0.65,3.4,0.18,0
STU_11087,LGS,8,Telefonla Dağılan,534,18.5,11,0.59,59.0,0.29,2.3,0.52,0
STU_11088,YKS_TYT_AYT,12,Telefonla Dağılan,483,19.5,8,0.3,75.2,0.64,5.0,0.5,1
STU_11089,LGS,8,Başlayamayan,76,15.6,1,0.36,38.6,0.79,7.1,0.63,0
STU_11090,YKS_TYT_AYT,12,Başlayamayan,229,11.2,3,0.01,55.9,0.34,6.1,0.71,1
STU_11091,YKS_TYT_AYT,11,Kaygıyla Erteleyen,284,38.8,1,0.74,81.2,0.59,10.0,0.51,0
STU_11092,YKS_TYT_AYT,Mezun,Telefonla Dağılan,372,22.1,7,0.44,47.5,0.46,4.6,0.45,0
STU_11093,YKS_TYT_AYT,Mezun,Geceye Kayan,532,41.3,5,0.59,69.2,0.27,6.3,0.81,0
STU_11094,LGS,8,Başlayamayan,75,7.4,1,0.35,61.5,0.62,6.4,0.25,1
STU_11095,LGS,8,Geceye Kayan,631,43.6,2,0.65,65.0,0.23,7.0,0.64,0
STU_11096,LGS,8,Başlayamayan,133,11.6,6,0.5,25.0,0.75,6.4,0.27,0
STU_11097,LGS,8,Başlayamayan,55,22.1,4,0.19,45.3,0.7,7.3,0.23,0
STU_11098,YKS_TYT_AYT,Mezun,Geceye Kayan,469,29.2,6,0.35,72.0,0.49,3.5,0.76,0
STU_11099,LGS,8,Yarıda Bırakan,177,3.5,6,0.28,53.5,0.68,5.9,0.15,0
STU_11100,LGS,8,Telefonla Dağılan,440,16.6,7,0.44,62.4,0.3,4.5,0.46,0
STU_11101,YKS_TYT_AYT,12,Başlayamayan,115,21.4,0,0.2,52.3,0.83,6.3,0.23,0
STU_11102,YKS_TYT_AYT,12,Telefonla Dağılan,530,12.8,8,0.64,79.4,0.53,3.1,0.59,1
STU_11103,YKS_TYT_AYT,Mezun,Geceye Kayan,650,43.0,3,0.54,56.7,0.05,6.4,0.91,1
STU_11104,YKS_TYT_AYT,12,Yarıda Bırakan,113,15.1,4,0.27,25.8,0.41,7.5,0.53,1
STU_11105,LGS,8,Telefonla Dağılan,639,26.6,9,0.73,62.5,0.54,3.5,0.77,0
STU_11106,LGS,8,Başlayamayan,160,14.8,0,0.34,40.4,0.83,10.0,0.4,1
STU_11107,YKS_TYT_AYT,12,Telefonla Dağılan,406,24.2,7,0.75,59.0,0.43,5.3,0.22,0
STU_11108,YKS_TYT_AYT,12,Yarıda Bırakan,304,10.1,6,0.65,68.2,0.38,5.0,0.2,1
STU_11109,LGS,8,Başlayamayan,81,10.9,3,0.59,50.4,0.7,6.6,0.47,1
STU_11110,YKS_TYT_AYT,11,Yarıda Bırakan,215,26.9,6,0.51,63.1,0.53,5.0,0.18,1
STU_11111,LGS,8,Başlayamayan,69,14.5,5,0.18,45.4,0.96,6.1,0.83,0
STU_11112,LGS,8,Geceye Kayan,454,42.2,1,0.52,63.9,0.15,4.0,0.8,0
STU_11113,YKS_TYT_AYT,12,Yarıda Bırakan,168,17.9,3,0.17,56.2,0.22,7.8,0.12,1
STU_11114,YKS_TYT_AYT,11,Yarıda Bırakan,208,20.2,2,0.64,72.0,0.59,4.2,0.23,0
STU_11115,YKS_TYT_AYT,12,Yarıda Bırakan,161,11.2,3,0.42,51.4,0.86,4.6,0.08,0
STU_11116,LGS,8,Yarıda Bırakan,201,22.8,2,0.55,45.5,0.73,6.4,0.06,1
STU_11117,YKS_TYT_AYT,12,Telefonla Dağılan,886,18.9,4,0.71,37.2,0.3,4.9,0.44,1
STU_11118,LGS,8,Geceye Kayan,588,31.3,3,0.32,74.0,0.19,6.8,0.48,0
STU_11119,LGS,8,Yarıda Bırakan,190,14.7,2,0.37,38.3,0.64,5.0,0.8,0
STU_11120,YKS_TYT_AYT,11,Kaygıyla Erteleyen,333,19.6,1,0.82,52.8,0.93,7.1,0.14,0
STU_11121,YKS_TYT_AYT,12,Telefonla Dağılan,509,23.1,7,0.27,73.3,0.73,3.1,0.24,0
STU_11122,YKS_TYT_AYT,11,Başlayamayan,147,13.8,1,0.21,36.8,0.81,6.3,0.59,1
STU_11123,YKS_TYT_AYT,12,Telefonla Dağılan,601,8.7,0,0.42,73.8,0.19,3.3,0.65,0
STU_11124,YKS_TYT_AYT,12,Telefonla Dağılan,726,34.1,6,0.86,66.2,0.42,6.2,0.37,0
STU_11125,YKS_TYT_AYT,12,Telefonla Dağılan,622,23.7,5,0.61,50.3,0.75,3.8,0.44,0
STU_11126,LGS,8,Geceye Kayan,476,27.3,1,0.77,75.5,0.71,4.9,0.8,0
STU_11127,LGS,8,Yarıda Bırakan,284,13.2,3,0.57,59.9,0.53,3.7,0.26,1
STU_11128,LGS,8,Geceye Kayan,834,26.4,2,0.84,54.5,0.29,5.6,0.71,0
STU_11129,LGS,8,Kaygıyla Erteleyen,392,25.2,1,0.98,72.0,0.76,8.8,0.38,0
STU_11130,YKS_TYT_AYT,11,Telefonla Dağılan,630,28.7,6,0.72,55.5,0.24,6.3,0.42,0
STU_11131,YKS_TYT_AYT,11,Telefonla Dağılan,466,31.4,6,0.81,52.2,0.27,6.2,0.76,1
STU_11132,LGS,8,Yarıda Bırakan,230,20.6,1,0.33,71.7,0.36,4.6,0.21,0
STU_11133,LGS,8,Geceye Kayan,519,42.0,4,0.79,58.2,0.21,5.1,0.97,0
STU_11134,YKS_TYT_AYT,Mezun,Telefonla Dağılan,601,17.2,4,0.48,63.2,0.31,2.2,0.6,0
STU_11135,LGS,8,Başlayamayan,109,15.2,1,0.09,37.3,0.7,4.1,0.27,1
STU_11136,YKS_TYT_AYT,Mezun,Yarıda Bırakan,238,23.5,2,0.32,48.9,0.55,5.0,0.2,1
STU_11137,YKS_TYT_AYT,11,Telefonla Dağılan,458,35.2,8,0.81,85.9,0.61,5.3,0.61,1
STU_11138,YKS_TYT_AYT,11,Başlayamayan,74,11.0,3,0.38,66.5,0.58,7.0,0.08,1
STU_11139,YKS_TYT_AYT,11,Başlayamayan,64,6.8,0,0.05,49.8,0.7,7.2,0.05,0
STU_11140,YKS_TYT_AYT,11,Yarıda Bırakan,309,22.0,2,0.32,46.8,0.2,4.3,0.19,0
STU_11141,LGS,8,Yarıda Bırakan,250,23.8,5,0.5,63.1,0.45,4.7,0.17,1
STU_11142,YKS_TYT_AYT,12,Yarıda Bırakan,205,14.1,6,0.36,54.5,0.82,3.6,0.15,0
STU_11143,YKS_TYT_AYT,11,Yarıda Bırakan,274,10.8,2,0.54,48.9,0.35,5.2,0.3,0
STU_11144,LGS,8,Başlayamayan,88,16.4,2,0.03,49.5,0.62,5.3,0.3,1
STU_11145,YKS_TYT_AYT,Mezun,Telefonla Dağılan,587,24.5,4,0.71,67.9,0.73,4.6,0.57,1
STU_11146,YKS_TYT_AYT,12,Telefonla Dağılan,632,21.8,8,0.93,69.8,0.44,4.8,0.38,1
STU_11147,YKS_TYT_AYT,11,Başlayamayan,112,7.1,2,0.53,33.8,0.74,9.4,0.32,1
STU_11148,YKS_TYT_AYT,11,Yarıda Bırakan,288,11.0,1,0.42,65.1,0.8,6.1,0.67,1
STU_11149,YKS_TYT_AYT,11,Telefonla Dağılan,548,27.8,5,0.24,72.8,0.54,4.7,0.84,0
STU_11150,YKS_TYT_AYT,11,Başlayamayan,133,12.9,0,0.05,28.4,0.6,7.1,0.55,1
STU_11151,YKS_TYT_AYT,12,Başlayamayan,180,11.1,4,0.49,72.5,0.86,5.0,0.19,1
STU_11152,YKS_TYT_AYT,11,Başlayamayan,72,6.6,1,0.15,33.6,0.63,7.9,0.52,1
STU_11153,YKS_TYT_AYT,12,Kaygıyla Erteleyen,349,20.6,2,0.82,76.8,0.94,10.0,0.15,0
STU_11154,YKS_TYT_AYT,Mezun,Kaygıyla Erteleyen,707,26.8,0,0.83,60.9,0.65,9.1,0.5,0
STU_11155,YKS_TYT_AYT,12,Kaygıyla Erteleyen,188,26.4,3,0.64,77.4,0.92,8.9,0.45,0
STU_11156,LGS,8,Telefonla Dağılan,502,27.3,5,0.65,53.2,0.46,5.1,0.56,1
STU_11157,YKS_TYT_AYT,11,Telefonla Dağılan,413,14.6,6,0.79,58.3,0.07,3.9,0.41,1
STU_11158,YKS_TYT_AYT,12,Telefonla Dağılan,761,20.2,7,0.39,70.9,0.69,5.9,0.19,0
STU_11159,LGS,8,Telefonla Dağılan,503,27.5,6,0.28,65.1,0.5,4.6,0.63,0
STU_11160,YKS_TYT_AYT,11,Başlayamayan,160,7.9,1,0.1,63.4,0.78,5.6,0.33,1
STU_11161,LGS,8,Telefonla Dağılan,352,25.3,10,0.72,63.9,0.26,5.7,0.93,0
STU_11162,LGS,8,Kaygıyla Erteleyen,303,34.3,2,0.75,56.4,0.62,10.0,0.18,1
STU_11163,YKS_TYT_AYT,12,Telefonla Dağılan,481,34.4,9,0.55,73.6,0.28,5.4,0.52,1
STU_11164,LGS,8,Yarıda Bırakan,345,13.9,3,0.43,50.1,0.3,6.8,0.37,1
STU_11165,YKS_TYT_AYT,12,Yarıda Bırakan,223,16.8,3,0.49,51.1,0.3,5.1,0.28,0
STU_11166,YKS_TYT_AYT,12,Telefonla Dağılan,466,21.8,8,0.48,49.2,0.26,5.6,0.31,1
STU_11167,YKS_TYT_AYT,11,Telefonla Dağılan,440,24.0,8,0.41,56.5,0.35,5.6,0.5,0
STU_11168,LGS,8,Kaygıyla Erteleyen,251,25.9,8,0.73,80.9,0.99,9.7,0.7,0
STU_11169,LGS,8,Yarıda Bırakan,183,14.0,2,0.34,49.7,0.46,4.7,0.55,1
STU_11170,YKS_TYT_AYT,11,Kaygıyla Erteleyen,361,26.2,1,0.77,65.8,0.76,9.6,0.21,1
STU_11171,YKS_TYT_AYT,Mezun,Telefonla Dağılan,710,30.8,3,0.49,45.1,0.33,5.1,0.79,0
STU_11172,YKS_TYT_AYT,12,Geceye Kayan,657,39.8,0,0.78,85.1,0.29,3.9,0.94,1
STU_11173,LGS,8,Telefonla Dağılan,752,23.2,5,0.6,40.4,0.23,4.1,0.65,1
STU_11174,YKS_TYT_AYT,12,Telefonla Dağılan,559,29.3,10,0.49,65.9,0.33,5.3,0.4,0
STU_11175,YKS_TYT_AYT,12,Telefonla Dağılan,533,17.4,3,0.68,78.6,0.55,3.9,0.64,0
STU_11176,YKS_TYT_AYT,11,Telefonla Dağılan,859,20.9,7,0.6,57.1,0.17,1.9,0.22,1
STU_11177,LGS,8,Geceye Kayan,678,27.6,3,0.65,77.1,0.42,3.4,0.92,0
STU_11178,YKS_TYT_AYT,11,Başlayamayan,72,16.7,1,0.32,57.0,0.38,7.3,0.09,1
STU_11179,YKS_TYT_AYT,12,Başlayamayan,73,10.5,0,0.23,49.8,0.75,8.4,0.52,1
STU_11180,YKS_TYT_AYT,12,Geceye Kayan,503,41.1,4,0.71,58.5,0.17,8.5,0.74,1
STU_11181,LGS,8,Telefonla Dağılan,484,19.8,2,0.35,46.8,0.34,4.2,0.75,0
STU_11182,YKS_TYT_AYT,12,Telefonla Dağılan,488,20.8,4,0.51,59.6,0.2,5.8,0.39,0
STU_11183,YKS_TYT_AYT,Mezun,Telefonla Dağılan,403,25.4,5,0.76,55.1,0.42,3.1,0.24,0
STU_11184,LGS,8,Başlayamayan,49,11.2,0,0.48,48.5,0.58,4.1,0.38,1
STU_11185,YKS_TYT_AYT,12,Kaygıyla Erteleyen,318,16.5,1,0.88,53.5,0.63,8.6,0.63,0
STU_11186,YKS_TYT_AYT,12,Telefonla Dağılan,548,27.5,5,0.73,73.9,0.12,5.2,0.44,0
STU_11187,LGS,8,Yarıda Bırakan,131,19.6,2,0.44,50.0,0.33,6.8,0.49,1
STU_11188,LGS,8,Yarıda Bırakan,140,18.8,3,0.5,51.0,0.54,4.8,0.19,1
STU_11189,YKS_TYT_AYT,11,Kaygıyla Erteleyen,259,18.9,2,0.82,61.0,0.77,8.2,0.28,1
STU_11190,LGS,8,Başlayamayan,58,15.1,1,0.5,64.9,0.7,7.2,0.16,1
STU_11191,YKS_TYT_AYT,Mezun,Geceye Kayan,881,30.5,0,0.45,92.1,0.38,4.7,0.84,0
STU_11192,LGS,8,Yarıda Bırakan,193,22.9,4,0.37,49.1,0.5,3.8,0.51,1
STU_11193,YKS_TYT_AYT,12,Telefonla Dağılan,644,16.0,8,0.59,38.9,0.25,2.1,0.37,0
STU_11194,LGS,8,Geceye Kayan,321,24.1,5,0.52,82.3,0.47,6.0,0.94,0
STU_11195,YKS_TYT_AYT,Mezun,Telefonla Dağılan,528,19.7,10,0.68,66.6,0.07,3.6,0.11,0
STU_11196,YKS_TYT_AYT,11,Yarıda Bırakan,304,16.1,1,0.31,75.3,0.21,5.6,0.14,1
STU_11197,YKS_TYT_AYT,12,Telefonla Dağılan,460,12.4,4,0.75,73.2,0.22,4.2,0.6,1
STU_11198,YKS_TYT_AYT,12,Yarıda Bırakan,167,10.6,3,0.16,41.3,0.83,5.3,0.24,0
STU_11199,LGS,8,Yarıda Bırakan,187,12.0,2,0.48,59.6,0.4,7.3,0.55,0
STU_11200,YKS_TYT_AYT,12,Geceye Kayan,730,47.3,1,0.88,54.7,0.28,4.6,0.89,1
STU_11201,LGS,8,Kaygıyla Erteleyen,246,31.3,2,0.39,81.1,0.68,8.3,0.36,1
STU_11202,LGS,8,Telefonla Dağılan,453,20.8,6,0.87,68.2,0.31,2.3,0.16,0
STU_11203,LGS,8,Yarıda Bırakan,414,13.8,2,0.42,51.1,0.26,2.9,0.47,0
STU_11204,YKS_TYT_AYT,Mezun,Başlayamayan,82,13.2,1,0.12,33.2,0.62,6.5,0.32,0
STU_11205,YKS_TYT_AYT,11,Başlayamayan,124,14.5,1,0.42,38.3,0.41,6.1,0.2,0
STU_11206,YKS_TYT_AYT,12,Telefonla Dağılan,416,22.1,5,0.79,72.8,0.23,3.2,0.5,0
STU_11207,YKS_TYT_AYT,11,Kaygıyla Erteleyen,242,28.0,3,0.68,89.9,0.77,8.0,0.29,0
STU_11208,LGS,8,Telefonla Dağılan,531,19.8,8,0.27,54.2,0.29,5.5,0.53,0
STU_11209,YKS_TYT_AYT,12,Kaygıyla Erteleyen,311,23.3,5,0.8,62.3,0.89,7.7,0.21,1
STU_11210,YKS_TYT_AYT,12,Başlayamayan,59,19.2,2,0.25,27.6,0.7,6.7,0.04,0
STU_11211,YKS_TYT_AYT,12,Yarıda Bırakan,223,19.4,2,0.57,55.8,0.49,5.5,0.19,1
STU_11212,LGS,8,Yarıda Bırakan,242,15.5,6,0.18,40.4,0.39,5.0,0.24,1
STU_11213,YKS_TYT_AYT,11,Yarıda Bırakan,199,16.9,4,0.1,53.2,0.93,5.1,0.27,0
STU_11214,YKS_TYT_AYT,12,Başlayamayan,113,9.6,0,0.4,42.5,0.97,8.4,0.31,1
STU_11215,LGS,8,Geceye Kayan,657,22.1,3,0.13,62.8,0.21,4.6,0.72,1
STU_11216,LGS,8,Yarıda Bırakan,270,11.7,7,0.26,52.0,0.58,3.5,0.04,1
STU_11217,YKS_TYT_AYT,11,Geceye Kayan,652,41.2,4,0.73,64.3,0.36,3.5,0.64,0
STU_11218,YKS_TYT_AYT,Mezun,Yarıda Bırakan,268,11.4,3,0.17,48.8,0.37,5.9,0.4,1
STU_11219,LGS,8,Geceye Kayan,602,18.8,0,0.23,49.1,0.35,5.8,0.84,0
STU_11220,YKS_TYT_AYT,Mezun,Telefonla Dağılan,467,23.5,4,0.71,67.3,0.57,3.3,0.79,1
STU_11221,LGS,8,Geceye Kayan,473,35.0,3,0.75,76.6,0.28,3.1,0.81,0
STU_11222,YKS_TYT_AYT,11,Başlayamayan,150,12.5,2,0.29,47.0,0.79,6.7,0.18,1
STU_11223,YKS_TYT_AYT,12,Telefonla Dağılan,441,30.2,7,0.6,66.3,0.34,3.4,0.23,0
STU_11224,LGS,8,Geceye Kayan,579,34.9,2,0.53,53.4,0.4,6.6,0.88,0
STU_11225,YKS_TYT_AYT,12,Başlayamayan,95,17.0,3,0.1,47.9,0.82,6.0,0.17,1
STU_11226,LGS,8,Başlayamayan,112,16.8,1,0.5,47.9,0.74,8.7,0.49,0
STU_11227,LGS,8,Yarıda Bırakan,200,16.0,1,0.62,51.7,0.72,5.3,0.37,0
STU_11228,YKS_TYT_AYT,12,Geceye Kayan,483,41.0,3,0.32,65.9,0.02,2.6,0.69,0
STU_11229,LGS,8,Telefonla Dağılan,379,31.2,8,0.51,40.5,0.46,4.6,0.37,0
STU_11230,YKS_TYT_AYT,11,Telefonla Dağılan,362,24.1,6,0.7,70.0,0.38,2.4,0.83,0
STU_11231,LGS,8,Başlayamayan,128,17.9,1,0.39,31.3,0.94,4.1,0.38,0
STU_11232,LGS,8,Başlayamayan,122,7.1,0,0.37,44.9,0.84,4.0,0.1,0
STU_11233,LGS,8,Kaygıyla Erteleyen,196,33.2,2,0.49,78.3,0.62,7.4,0.07,1
STU_11234,YKS_TYT_AYT,11,Başlayamayan,107,12.5,3,0.26,70.4,0.29,5.7,0.64,1
STU_11235,LGS,8,Telefonla Dağılan,537,25.3,10,0.79,88.0,0.39,2.4,0.53,1
STU_11236,YKS_TYT_AYT,11,Geceye Kayan,430,31.3,2,0.79,68.2,0.43,5.5,0.83,0
STU_11237,YKS_TYT_AYT,12,Başlayamayan,71,16.5,2,0.14,41.1,0.42,6.5,0.4,1
STU_11238,YKS_TYT_AYT,12,Telefonla Dağılan,505,19.8,5,0.7,46.7,0.33,3.8,0.35,1
STU_11239,LGS,8,Başlayamayan,82,16.7,0,0.03,53.0,0.55,7.0,0.25,0
STU_11240,YKS_TYT_AYT,12,Telefonla Dağılan,408,16.1,8,0.58,53.3,0.52,4.8,0.47,1
STU_11241,YKS_TYT_AYT,12,Başlayamayan,157,18.8,1,0.4,57.9,0.45,4.4,0.51,1
STU_11242,YKS_TYT_AYT,12,Telefonla Dağılan,520,28.1,11,0.65,70.4,0.29,1.7,0.7,0
STU_11243,YKS_TYT_AYT,12,Yarıda Bırakan,488,13.3,2,0.4,55.9,0.6,6.0,0.42,1
STU_11244,YKS_TYT_AYT,12,Yarıda Bırakan,347,25.4,3,0.23,54.5,0.55,5.6,0.3,0
STU_11245,YKS_TYT_AYT,12,Telefonla Dağılan,656,22.8,5,0.57,53.0,0.58,5.0,0.43,0
STU_11246,LGS,8,Başlayamayan,153,11.6,4,0.08,19.4,0.34,8.2,0.15,1
STU_11247,LGS,8,Telefonla Dağılan,619,21.2,6,0.94,53.4,0.58,1.3,0.48,1
STU_11248,YKS_TYT_AYT,12,Yarıda Bırakan,245,21.3,0,0.42,48.9,0.74,6.1,0.23,0
STU_11249,YKS_TYT_AYT,12,Telefonla Dağılan,484,29.2,7,0.41,73.9,0.24,2.8,0.36,1
STU_11250,YKS_TYT_AYT,12,Başlayamayan,127,8.6,2,0.29,53.5,0.6,4.2,0.36,0
STU_11251,YKS_TYT_AYT,12,Telefonla Dağılan,457,17.4,6,0.49,62.2,0.27,4.4,0.17,1
STU_11252,LGS,8,Başlayamayan,132,15.2,1,0.1,64.7,0.83,4.5,0.66,1
STU_11253,LGS,8,Yarıda Bırakan,258,10.9,6,0.35,45.7,0.57,5.5,0.36,1
STU_11254,YKS_TYT_AYT,12,Yarıda Bırakan,169,12.0,6,0.77,64.6,0.25,4.1,0.46,0
STU_11255,YKS_TYT_AYT,12,Telefonla Dağılan,604,29.7,4,0.39,45.7,0.45,2.8,0.63,0
STU_11256,LGS,8,Yarıda Bırakan,265,22.6,2,0.4,61.4,0.59,4.7,0.36,0
STU_11257,YKS_TYT_AYT,11,Geceye Kayan,501,30.5,2,0.5,69.8,0.5,5.0,0.93,0
STU_11258,LGS,8,Geceye Kayan,545,40.2,3,0.85,75.3,0.31,5.3,0.7,0
STU_11259,YKS_TYT_AYT,Mezun,Başlayamayan,69,12.0,1,0.14,51.7,0.88,4.2,0.17,1
STU_11260,LGS,8,Telefonla Dağılan,635,21.2,4,0.61,49.4,0.54,4.3,0.5,0
STU_11261,YKS_TYT_AYT,12,Başlayamayan,91,11.0,2,0.54,46.4,0.42,7.7,0.47,1
STU_11262,LGS,8,Yarıda Bırakan,288,15.2,1,0.55,46.8,0.84,3.5,0.52,0
STU_11263,YKS_TYT_AYT,12,Telefonla Dağılan,404,27.2,4,0.7,66.4,0.24,4.3,0.8,0
STU_11264,LGS,8,Telefonla Dağılan,402,21.1,7,0.7,55.5,0.55,2.2,0.72,1
STU_11265,LGS,8,Telefonla Dağılan,619,35.1,6,0.41,80.6,0.18,3.1,0.69,1
STU_11266,LGS,8,Yarıda Bırakan,438,10.5,5,0.67,39.1,0.96,4.9,0.18,1
STU_11267,YKS_TYT_AYT,Mezun,Yarıda Bırakan,324,17.7,4,0.48,45.4,0.44,2.2,0.2,0
STU_11268,YKS_TYT_AYT,11,Başlayamayan,79,11.4,3,0.41,68.3,0.84,7.6,0.47,1
STU_11269,LGS,8,Telefonla Dağılan,294,23.9,6,0.77,68.4,0.5,3.8,0.27,1
STU_11270,YKS_TYT_AYT,Mezun,Telefonla Dağılan,545,35.1,9,0.7,51.9,0.32,3.4,0.34,1
STU_11271,YKS_TYT_AYT,12,Telefonla Dağılan,409,19.4,5,0.66,70.7,0.24,3.1,0.4,0
STU_11272,YKS_TYT_AYT,Mezun,Yarıda Bırakan,193,11.2,7,0.51,53.3,0.61,3.7,0.55,0
STU_11273,LGS,8,Yarıda Bırakan,246,13.1,5,0.47,55.3,0.59,3.5,0.13,1
STU_11274,YKS_TYT_AYT,Mezun,Yarıda Bırakan,259,16.4,4,0.53,48.3,0.48,2.9,0.53,0
STU_11275,LGS,8,Başlayamayan,87,15.1,0,0.29,45.5,0.91,5.7,0.31,1
STU_11276,LGS,8,Yarıda Bırakan,202,15.7,1,0.67,64.2,0.61,4.7,0.1,0
STU_11277,YKS_TYT_AYT,Mezun,Kaygıyla Erteleyen,402,35.6,3,0.81,75.5,0.79,10.0,0.55,1
STU_11278,LGS,8,Geceye Kayan,744,39.4,4,0.54,69.3,0.08,2.1,0.68,0
STU_11279,YKS_TYT_AYT,11,Telefonla Dağılan,611,20.1,7,0.7,61.7,0.36,4.8,0.53,0
STU_11280,YKS_TYT_AYT,12,Yarıda Bırakan,268,10.1,3,0.52,77.6,0.51,5.3,0.32,0
STU_11281,YKS_TYT_AYT,11,Başlayamayan,157,12.7,6,0.06,54.2,0.75,9.3,0.57,0
STU_11282,YKS_TYT_AYT,11,Kaygıyla Erteleyen,337,33.6,2,0.94,61.8,0.65,8.1,0.12,1
STU_11283,LGS,8,Başlayamayan,118,14.1,5,0.29,36.8,0.53,8.0,0.38,1
STU_11284,LGS,8,Geceye Kayan,611,38.2,2,0.66,76.4,0.63,3.8,0.6,0
STU_11285,YKS_TYT_AYT,12,Telefonla Dağılan,372,17.8,3,0.71,49.8,0.15,2.5,0.59,0
STU_11286,LGS,8,Yarıda Bırakan,189,21.9,0,0.6,45.3,0.29,6.0,0.35,0
STU_11287,LGS,8,Geceye Kayan,685,39.3,1,0.44,55.1,0.71,5.9,0.85,0
STU_11288,LGS,8,Başlayamayan,99,9.9,3,0.24,32.5,0.77,7.4,0.14,0
STU_11289,LGS,8,Telefonla Dağılan,823,21.7,12,0.43,65.6,0.36,5.4,0.19,1
STU_11290,LGS,8,Telefonla Dağılan,542,20.4,2,0.79,59.2,0.48,2.7,0.67,0
STU_11291,LGS,8,Başlayamayan,95,9.3,1,0.19,48.6,0.58,9.7,0.82,1
STU_11292,YKS_TYT_AYT,11,Yarıda Bırakan,260,22.9,2,0.47,63.6,0.44,2.9,0.2,0
STU_11293,YKS_TYT_AYT,12,Telefonla Dağılan,693,15.9,4,0.45,57.4,0.52,2.3,0.55,0
